ContexteGauche;Pivot;ContexteDroit
argent à des poëtes, ils vous feraient|aller|en vers ou en prose à l'immortalité, comme feu Monthyon
rue de Beaune, et lui proposa d'|aller|faire un _mort_ chez le duc de Grandlieu qui, pris par
deux sous ?... Non, il faut|aller|, il faut éblouir, il faut vaincre. Mon compère,
Maupin, l'aubergiste de la littérature,|aller|dans un couvent ?... s'écria Maxime. Après vous,
--Ce n'est pas la peine d'y|aller|, je n'entends plus que Bixiou qui fait une de ses
lendemain même pour l'Italie et d'y|aller|vivre maritalement à Rome, à Naples, à Florence, au
quittèrent sur ce dialogue formidable, lui pour|aller|jouer et dîner au club, elle pour s'habiller et passer
Et il cria rageusement à son cocher d'|aller|à fond de train rue de La Bruyère. Madame Schontz avait
prit une soirée où Calyste était obligé d'|aller|dans le monde avec sa femme. Lorsque vous rencontrerez La Palférine
sa femme sur un des deux escaliers,|aller|tenir compagnie à la réprouvée, et Béatrix lui jeta, mais
? --Ne t'avais -je pas conseillé d'|aller|souper chez Antonia ? --C'est vrai... Que veux -tu ? j'
. Et Maxime laissa l'homme inconsolable pour|aller|au représentant d'une famille à consoler. --Mon cher, dit
lueur d'espoir me prêtèrent le courage d'|aller|le trouver. Un soir donc, je cheminai lentement jusqu'à
? —Possible. —Ma foi, il faut|aller|"vite ; sans cela, j'aurai des enchérisseurs. —Apportez -moi"
air de bonhomie, vous me permettrez d'|aller|vous voir ? —Vous me ferez toujours plaisir. —Oui, mais
non, répondit -il vivement, vous devez|aller|dans le monde, voir vos clients. Moi, j'ai
de telles instances pour obtenir de moi d'|aller|à son déjeuner, que je ne pouvais m'en dispenser sans
poliment insultant et se disposait à s'en|aller|. —Je suis prêt à vous conduire, lui dis -je.
porte retentit dans la chambre. —Je vais|aller|chercher quelque chose qui vous satisfera peut-être, s'écria le jeune
les contre-lettres se perdaient, je résolus d'|aller|voir le comte. Je prétextai des affaires, et nous sortîmes
que dois -je faire ? —Vous feindrez d'|aller|chez l'avoué, et vous reviendrez dire à monsieur que son
au premier et au second étage pour les|aller|visiter. Dans la première pièce que j'ouvris, j'eus
faisait venir un cabriolet de place, pour|aller|... où ?... Là était le mystère. Par l'accueil
, je me disais : « Dois -je|aller|les demander à mon oncle ou me confier au comte ? »
sur les ailes diaprées de l'Ange et|aller|dans le royaume de la fantaisie. Il y a des contemplations
plus attention à moi. -- « Où|aller|? dit -elle. Que devenir ?... Faudra-t -il quitter cette
vaisseau sur lequel vous vous êtes embarquée pour|aller|à la Havane, pour une succession à recueillir d'une vieille
en suis allée de ma maison. --Pour|aller|où ? dis -je. Une femme peut -elle exister sans protecteur
debout pendant quelques moments, et finit par|aller|s'asseoir seule dans son salon, où je la retrouvai quand
"arrachera pas ; mais, avant d'y"|aller|, écoutons la partie adverse. Il est une loi divine et
agitaient aussi bien au retour que pendant l'|aller|? Je lui peignis enfin ma situation dans une lettre, en
de ses dernières misères. Au lieu d'|aller|travailler dans un de ces ateliers situés près des barrières et dont
, ils sont malades et se privent d'|aller|au Gymnase ou à la Porte-Saint-Martin pour cause de réparations. Hippolyte
peintre cessa de voir ses amis et d'|aller|dans le monde. Adélaïde laissa percer la jalousie naturelle aux femmes
vice-amiral, qui dans sa colère « voulait|aller|, disait -il, couper les oreilles à ces bélîtres. »
de chez moi, ni rentré, sans|aller|chez Paz comme j'irais chez mon père. Ma fortune est
, je me sers de votre voiture pour|aller|dormir au plus tôt, et vais vous la renvoyer. Clémentine
la ressource de quitter la maison et d'|aller|voyager pour oublier sa passion. La reconnaissance, ce mot de
dit -il en entendant les équipages s'en|aller|sur les deux heures du matin, la comtesse n'a eu
recevoir, à faire des visites, à|aller|au bois à cheval ou en voiture ? Ne faut -il pas
il restait dans le salon sans vouloir jamais|aller|ni dans le boudoir de Malaga, ni dans sa chambre,
mon seul ami sur terre, avant d'|aller|recommencer à courir les foires avec le cirque Bouthor, car je
en septembre pour Saint-Pétersbourg, il faudrait y|aller|par terre, et je ne suis pas riche, je dois
griffonnée pendant la nuit. « Comtesse,|aller|se faire tuer au Caucase et emporter votre mépris, c'est
jadis je fis des miracles de voleur pour|aller|baiser la clef que la comtesse Ladislas avait touchée de ses mains
, la comtesse Laginska commit l'imprudence d'|aller|avec cette femme au bal masqué de l'Opéra. Vers trois
l'accent avec lequel il était prononcé devait|aller|à l'âme. Madame de Beauséant fut désarmée. —Eh !
la résolution de quitter la France et d'|aller|jouer mon existence jusqu'à ce que je la perde dans quelque
ton regard. Je t'ai quitté pour|aller|pleurer loin de toi. Te dérober des larmes ! voilà les
et ne sortait de son appartement que pour|aller|à la chapelle de Valleroy, où un prêtre du voisinage venait
et je suis chargé par le maréchal d'|aller|l'avertir. Tout en parlant, il avait pris avec une
, et sauta sur la route comme pour|aller|quereller le postillon. L'intelligence avec laquelle ce Tourangeau raccommodait le
des bals et des maisons où elles pouvaient|aller|. Toutes les questions de la marquise furent, pendant cette journée
qui lui furent faites pendant quelques jours d'|aller|chercher des distractions au dehors. Aussi, malgré l'envie qu'
"ne savent aimer ; ils croient que d'"|aller|à la mort le lendemain les dispense d'avoir, la veille
d'ailleurs pouvez -vous empêcher un homme d'|aller|et venir où bon lui semble ? Demain nous ne mangerons plus
bien porter. Lorsque Julie se leva pour|aller|au piano chanter la romance de Desdémone, les hommes accoururent de
en haut d'une vigne, ils voulurent|aller|se reposer sur une de ces longues pierres blanches que l'on
le général. —Je lui ai permis d'|aller|à l'Opéra. —Cela est singulier ! reprit le mari tout
absolu dans le château, sa fille dut|aller|jouer loin d'elle. Il lui était si difficile de supporter
eau, je m'y précipiterais pour l'|aller|reprendre. Mais elle n'est pas dans mon cœur. Ah
laissez -moi finir à Saint-Lange ! Je veux|aller|dans le monde où je retrouverai mon autre âme, où je
partage les biens et dit à chacun d'|aller|de son côté. La famille est une association temporaire et fortuite
? —La marquise d'Aiglemont. —Je vais|aller|prendre des leçons près d'elle : elle a su faire d'
la marquise, Charles obtint la permission d'|aller|lui faire ses adieux. Il s'estima très heureux d'avoir
bien, dit -elle, vous deviez donc|aller|au congrès ? Une réponse directe était la plus éloquente et la
: —Enfin, il va donc s'en|aller|! Mais point. C'était un cauchemar moral qui devait finir
suis forcé de vous renvoyer. Madame veut|aller|rejoindre ses enfants, et je vais avoir l'honneur de l'
vit en pleurs, et se leva pour|aller|"à elle ; mais alors son visage se contracta violemment et offrit"
. Leurs gens avaient obtenu la permission d'|aller|"célébrer à Versailles la noce de l'un d'entre eux ;"
et recueillie, Hélène ne souhaitait plus d'|aller|au bal. Jamais elle n'avait été si caressante pour son
toi -même à l'heure dite et t'|aller|coucher comme tu me l'avais promis. Si tu veux être
son père, son premier soin fut d'|aller|"voir le vieux bâtiment ; mais il revint tout triste au moment"
pour y venir prendre un flambeau afin d'|aller|chercher lui -même une carafe dans l'office. —Hé ! bien
frappa rudement, et obligea le général d'|aller|ouvrir. Ce dernier ne fut pas maître d'une émotion secrète
il ordonna sèchement à tous ses gens d'|aller|se coucher aussitôt, en les laissant étonnés de la facilité avec
d'un homme. —Si je pouvais y|aller|moi -même, je ne vous aurais pas prié de monter,
une plaisanterie, maintenant je vous ordonne d'|aller|voir qui est là-haut. Voici la clef, ma fille !
. Adieu donc à tous, je vais|aller|mourir ! —Qu 'est -ce que cela signifie ? lui dirent
. —Ne dois -je pas tôt ou tard|aller|vivre sous la protection d'un homme ? —Cela est vrai.
pas de moi. —Il ne peut pas|aller|plus loin de moi que de la poupe à la proue,
sais pas si elle voudra. —Je vais|aller|la voir... Et aussitôt la marquise monta chez l'inconnue sans
-il pas avoir un intérêt bien vif pour|aller|au delà de ces apparences dont se contente la société ? Puis
une voiture à ses ordres, et peut|aller|partout dans le monde comme auparavant... —Excepté aux Italiens, répondait
redouter, appréhender un coup de poignard et|aller|au-devant. Le sentiment maternel est si large dans les cœurs aimants
yeux de sa fille, sortit et put|aller|jusque dans le jardin, où ses forces l'abandonnèrent. Là
des gens à cheval avaient été expédiés pour|aller|chercher le médecin, le chirurgien et les petits-enfants de madame d'
pas mieux que de vous laisser libre d'|aller|"et venir dans cette maison ; mais chargé d'exécuter les volontés"
moment où elle quitta la Grande Bretèche pour|aller|à Merret. Cette chère femme -là... (je dis chère
: Faites bien attention à ceci ! --Pour|aller|jusque -là, dit -il, il ne faut pas avoir la
en ce moment. Il se leva pour|aller|"ouvrir le cabinet ; madame de Merret le prit par la main"
demain matin, tu auras un passe-port pour|aller|en pays étranger dans une ville que je t'indiquerai. Je
et très-souffrante. Sa seule promenade consistait à|aller|de la Grenadière au pont de Tours, où, quand la
sortaient rarement, madame Willemsens ne pouvait plus|aller|se promener au pont de Tours sans de grands efforts. Louis
, pauvres orphelins, qu'à vous en|aller|, Dieu sait où. J'ai assuré le sort d'Annette
! s'écria l'enfant. —Il faut|aller|chercher un prêtre, répondit -elle d'une voix mourante. Louis
et causait un bonheur égal à celui d’|aller|à deux ou trois grands bals où Guillaume menait ses filles à
sa souffrance, et obtint la permission d’|aller|se coucher. — Voilà ce qu’on gagne à tous ces
, elle monta à sa chambre pour y|aller|", grâce à un pot de fleurs, établir des signaux ;"
écu de six francs et la permission d’|aller|où bon leur semblerait, pourvu qu’ils fussent rentrés à minuit
donne ce matin le bras à Augustine pour|aller|à la messe. Telles furent les phrases jetées à l’aventure
votre mère, pourrait porter des diamants,|aller|en voiture ? Oh ! moi, d’abord, si je
éprouva-t -il insensiblement une froideur qui ne pouvait|aller|qu’en croissant. Pour arriver au bonheur conjugal, il faut
Mais bientôt une fatale pensée lui suggéra d’|aller|chercher des consolations et des conseils au sein de sa famille.
, il me propose de me lever pour|aller|dans les bois. — Dans les bois, à ces heures
terre, et puis il s’arrêtait pour|aller|pas à pas. Je me suis dit alors : — Voilà
l’était le sien. Elle résolut d’|aller|chez la duchesse de Carigliano, non pas pour lui redemander le
_bocal aux grands hommes_, que je voudrais|aller|revoir avec vous. J’ai travaillé pendant un hiver en voyant
jeunes gens, posséder quelques sous afin d’|aller|gobeloter avec eux, se rendre ensemble partout où vont des étudiants
payer le commissionnaire et le portier ? où|aller|? Ces questions insolubles, je les répétais dans les larmes,
un écriteau. Moi, je montais pour|aller|voir si le local à louer pouvait nous convenir. A midi
retirerons. Vous me donnez le bras pour|aller|chez la princesse de Wagram. --Pourquoi donc avez -vous pris la
par esprit de parti. --J'ai envie d'|aller|chercher le chevalet de mademoiselle Piombo, et de le mettre auprès
que cet orage passe, et vous pourrez|aller|chercher du service à l'étranger si l'on ne vous oublie
plus chez Servin, qui refusa poliment d'|aller|chez elle. Si Amélie oublia Ginevra, le mal qu'elle
--Oh ! Ginevra, je vais m'en|aller|et pour toujours, s'écria la jeune fille d'un air
profité du moment où elle s'habillait pour|aller|chercher les témoins nécessaires à la signature de leur acte de mariage
que leur imposait la loi, voulurent y|aller|à pied, dans une simplicité qui dépouilla de tout appareil cette
vaincu. La mère se leva comme pour|aller|chercher sa fille. En ce moment, la porte s'ouvrit
, à son vieux valet de chambre d'|aller|avertir l'orgueilleuse demoiselle de comparaître immédiatement devant le chef de la
, la première, manifesta le désir d'|aller|_faire peuple_ à ce joyeux bal de l'arrondissement, en se
, dit le comte en s'empressant d'|aller|au-devant d'Émilie. Vous ne savez donc plus tenir votre cheval
à votre oncle ? --Ne devrions -nous pas|aller|savoir si ce jeune homme est blessé ? Il boite, mon
naissance et sa beauté, l'empêchait d'|aller|au-devant d'une déclaration qu'une passion croissante lui persuadait quelquefois de
quelque chose ? Compromet -il sa dignité à|aller|dans des bureaux, à se courber devant des parvenus que vous
. Je comptais bien le voir avant d'|aller|"au bal ; mais la politique ne nous laisse pas toujours le"
est décidé, reprit Boucard, convenons d’|aller|aux secondes loges des Français voir Talma dans Néron. Simonnin ira
ne l’étais, Boutin se chargea d’|aller|à Paris le plus lestement possible afin d’instruire ma femme de
. Arrivé là, Derville fut forcé d’|aller|"à pied à la recherche de son client ; car son cocher"
Derville en sortant de la chambre pour s’|aller|promener au soleil le long de la maison. --Elle me paraît
qui vous rendront plus heureux. Je compte|aller|voir aujourd’hui même madame la comtesse Ferraud afin de sonder le terrain
du patron ! Voilà une femme qui peut|aller|les jours pairs chez le comte Ferraud et les jours impairs chez
à Delbecq, à qui elle disait d’|aller|, en son nom, demander chez Derville communication des actes qui
du jour, le dévouement humain ne saurait|aller|jusque -là. Songez donc ! Non. Sans mes pauvres enfants
œil sur Bicêtre, et Derville proposa d’|aller|voir le colonel Chabert. A moitié chemin de l’avenue,
cause de mes vingt-sept ans, je veux|aller|vivre à Lanstrac en gentilhomme. J'habiterai Bordeaux où je transporterai
personnelle, n'empêchaient point son extérieur d'|aller|à son rôle de Brummel bordelais. Un teint blanc rehaussé par
le Paris de l'Empire, elle voulait|aller|briller au milieu du Paris de la Restauration. Là seulement étaient
saurais liquider ma fortune, quitter Bordeaux et|aller|à Douai chez les Claës, qui, malgré tout, sont
lui donnaient ce sens divinatoire qui permet d'|aller|au fond des consciences et d'y lire les pensées secrètes.
jugea convenable de sonder le terrain et d'|aller|s'attrister joyeusement de l'échec reçu par les Évangélista. Natalie
j'ai su ce soir jusqu'où pouvait|aller|la tendresse d'une mère. Tu ne connais rien aux affaires
quand je lui dirai que je vous laisse|aller|à Paris sans moi, tu verras sur sa figure, quelle
rien de ton prix. Quand, pour|aller|jusqu'au bout de l'existence, deux êtres n'ont que
"et dans tes actions ; tu peux même"|aller|sans danger jusqu'à la froideur, car on peut la modifier
Ne serait -ce pas une folie que d'|aller|à Paris au moment où je dois liquider ici le reste de
seuls, pour Paris. —Madame Évangélista devait|aller|vivre avec eux. —Le comte Paul s'en est déjà débarrassé
surprise, vous, monsieur le comte,|aller|faire le commerce, y pensez -vous ? —Je ne suis plus
"vivre à Lanstrac ; mais j'aime mieux"|aller|aux Indes et en rapporter une fortune que d'arracher Natalie à
signe de débarquer. Trop impotent pour pouvoir|aller|à bord, Mathias remit deux lettres à l'un des matelots
ce moment. Ne désespérer de rien,|aller|chercher une fortune ?... il faut ton caractère et ta force
, Paul, je dois quitter Paris et|aller|dans la solitude. Cher enfant, apprends que tu as une
"le lendemain ; que la poste seule pouvait"|aller|assez vite, et que, dans l'état où j'étais
somme que je te demande est indispensable pour|aller|"tenter la fortune ; et, si je t'ai bien connu"
, refusez comme Nelson de livrer bataille pour|aller|baiser l'épaule de lady Hamilton, comme Bonaparte battez le vieux
gouvernement. Ils sont partis tous deux pour|aller|travailler dans les Indes et voler le Grand Mogol. La de
, je me mettrais en route pour l'|aller|chercher. Jamais cette fille, qui se nomme Dinah, ne
faudrai point mon ami. Au lieu d'|aller|te mariner dans les Indes, il est beaucoup plus simple de
charbon des gens de tête. T'en|aller|n'est -ce pas donner gain de cause aux calomnies ? Le
poche. Tu me fais l'effet d'|aller|chercher des troupes fraîches aux Indes. Mauvais ! Nous sommes deux
par un journal. Il me pria d'|aller|moi -même la lui annoncer. Puis il me fit chercher une
faire la route à pied, et d'|aller|assez vite pour devancer la renommée des mauvaises nouvelles, qui marche
passant devant la chambre de la comtesse pour|aller|au gîte où me conduisit un valet, je demandai timidement de
Comme un juge sévère, son œil semblait|aller|au fond de toutes les questions, de toutes les consciences,
"dimanche à Choisy, Soissy, Gentilly ;"|aller|au spectacle à sa guise, en loge, sans attendre les
prit aussitôt son panier, et feignit d’|aller|au marché, pour suivre le couple amoureux. — Madame,
vint après le diner et habillée comme pour|aller|dans le monde. Les pensionnaires, occupés à causer dans le
toutes, il avait conquis le droit d’|aller|partout, Ébloui par cette brillante assemblée, ayant à peine échangé
ce bonhomme -là ? Les autres le font|aller|comme une toupie, mais c’est un brave homme tout de
dévotions à Saint-Étienne-du-Mont, ne devons -nous pas|aller|aujourd’hui chez monsieur Taillefer ? Pauvre petite, elle tremble comme la
Couture lui fit signe de se lever pour|aller|s’habiller. Quand les deux dames sortirent, le père Goriot
— Oui, dit Poiret, il faut|aller|demain chez madame de Restaud. — Vous y trouverez peut-être le
fantaisie, savent reconnaître jusqu’où elles peuvent|aller|afin de ne pas perdre une confiance précieuse, et qui alors
a devenir un rude magistrat. Puis -je|aller|dans le monde quand, pour y manœuvrer convenablement, il faut
"vieux Quatre-vingt-treize chez eux ; ça pouvait encore"|aller|avec Buonaparte. Mais quand les Bourbons sont revenus, le bonhomme
stupeur honteuse, n’osait ni s’en|aller|, ni rester, ni parler. — Le monde est infâme
vous fallait un homme de bonne volonté pour|aller|mettre le feu à une mine ? dit Eugène en l’interrompant
a pris sous sa protection. Je dois|aller|dans le monde, et n’ai pas un sou pour avoir
à voir un monde où tu ne saurais|aller|sans faire des dépenses d’argent que tu ne peux soutenir,
Goriot tordant son vermeil et le vendant pour|aller|payer la lettre de change de sa fille. « Ta mère
. Vous pourrez maintenant faire vos farces,|aller|dans le monde, y pêcher des dots, et danser avec
avait cette longueur mystérieuse, cette flexibilité d’|aller|et de retour qui nous émerveille chez les gens supérieurs, bretteurs
et l’étudiant se disposait à s’en|aller|par celle qui menait sur le carré de l’escalier. —
où seriez -vous ? Il faudrait décamper,|aller|en Suisse, manger l’argent du papa, qui n’en
, avec notre petite tête, nous pourrions|aller|flâner dans les filets de Saint-Cloud, pour voir s’il y
, avoir une bibliothèque, un cabinet,|aller|dans le monde, baiser la robe d’un avoué pour avoir
. Vous verrez des femmes se prostituer pour|aller|dans la voiture du fils d’un pair de France, qui
ai une idée. Mon idée est d’|aller|vivre de la vie patriarcale au milieu d’un grand domaine,
c’est vendre un vieil habit afin d’|aller|"au Cadran-Bleu manger ensemble des croûtes aux champignons ; de là,"
opinion est un homme qui se charge d’|aller|toujours en ligne droite, un niais qui croit à l’infaillibilité
se dit Rastignac en voyant Vautrin s’en|aller|tranquillement, sa canne sous le bras. Il m’a dit
des griffes d’acier. Pourquoi veux -je|aller|chez madame de Nucingen ? Il a deviné mes motifs aussitôt que
sais pas, répondit Eugène. Je vais|aller|chez madame de Beauséant lui demander si elle peut me présenter à
voyant Eugène qui se disposait à partir pour|aller|se promener aux Tuileries en attendant l’heure de se présenter chez
étudiant fut la dupe, mais je dois|aller|rejoindre quelqu’un aux Variétés. — Sa maîtresse, se dit -elle
Eugène, j’aurai le plaisir de vous|aller|voir avant le bal de la duchesse de Carigliano. — Puisqui
de les savoir là, de les voir|aller|, sortir, comme quand je les avais chez moi, ça
amour pendant une heure, et je dois|aller|la voir après-demain samedi. — Oh ! que je vous aimerais
"n’aimerais pas de demi-plaisirs ; je voudrais"|aller|là dans ma voiture, dans ma loge, et revenir bien
? Comment avez -vous eu le cœur d’|aller|risquer au jeu ses pauvres petits cent francs ? c’est à
de ses biens. Ah ! je vais|aller|trouver Derville, un avoué, dès demain. Je vais faire
ne les avait pas, et n’osait|aller|passer la soirée chez madame de Restaud, où il était attendu
ici à quelques mois pour l’Amérique,|aller|planter mon tabac. Je vous enverrai les cigares de l’amitié
« Allons enterrer un corps ! » y|aller|sans souffler mot ni l’embêter de morale ? J’ai fait
Rastignac n’hésita plus. Il résolut d’|aller|prévenir pendant la soirée messieurs Taillefer père et fils. En ce
m’attendait. Comprenez -vous ? Nous devions|aller|achever d’arranger un bijou d’appartement dans lequel vous irez demeurer
de vous écouter revenir, vous remuer,|aller|. Il y aura tant de ma fille en vous ! Je
barrer te passage. Ah ! nous voulions|aller|prévenir le père Taillefer, commettre des fautes d’écolier ! Le
demoiselle ? — Il nous est défendu d’|aller|à la comédie, répondit Victorine. — Allons, les voilà
écharpe de la comtesse. Je vais vous|aller|chercher un fiacre, soi -même. Et il partit en chantant
de sortir, accompagnée de Poiret, pour|aller|trouver le fameux chef de la police de sûreté, petite rue
châle ni chapeau. Avant de s’en|aller|, Victorine, les yeux en pleurs, jeta sur Eugène un
tu me confirmes des soupçons que je veux|aller|vérifier. La longue promenade de l’étudiant en droit fut solennelle
faites lui comprendre qu’elle doit s’en|aller|à l’instant même. — À l’instant même ? répéta
tendresse : — Il a donc fallu vous|aller|chercher, monsieur qui ne comprenez rien. Thérèse sortit. L’
, des chevaux, afin qu’ils pussent|aller|combattre en leur nom dans les tournois ? Eh ! bien,
ce Christ de la Paternité, il faudrait|aller|chercher des comparaisons dans les images que les princes de la palette
elle deviendra mille fois mieux. Je puis|aller|en enfer, mon voisin, dit -il, s’il vous
, volé dans son temps. Elle devait|aller|au bagne à la place de ce pauvre cher homme … En
si je souhaite plus ardemment que jamais d’|aller|dans le faubourg Saint-Germain, c’est que vous y êtes.
gants ? Allons ! partons, je veux|aller|tout voir, tes livres, tes affaires, la caisse,
pas pu les faire, à moins d’|aller|les voler. Mais j’y aurais été, Nasie ! J’
portes de toutes les maisons où je souhaitais|aller|, enfin tu n’as jamais manqué la moindre occasion de me
arrachant les cheveux. Si je savais où|aller|pour voler, mais il est encore difficile de trouver un vol
tout, à moi. — Je vais|aller|diner pendant ce temps -là. Seulement tâche de ne pas trop
bal, une robe lamée qui doit lui|aller|comme un bijou. Sa couturière, une infâme, n’a
quand j’étais jeune, ça peut encore|aller|. Au moins elle aura une belle soirée, ma Nasie.
Songez que je vous attends ce soir pour|aller|au bal de madame de Beauséant. Décidément le contrat de monsieur
exécution. N’est -ce pas horrible d’|aller|voir si cette femme cachera sa douleur, si elle saura bien
de mort. Vous verrez si vous pouvez|aller|au bal. Mille tendresses. » Le médecin vint à huit
aux soins de Bianchon, et partit pour|aller|porter à madame de Nucingen les tristes nouvelles qui, dans son
marcher sur le corps de son père pour|aller|au bal, et il n’avait ni la force de jouer
On me préviendra. Elle se leva pour|aller|au-devant de la duchesse de Langeais, sa meilleure amie qui venait
heures du matin, je vais partir pour|aller|m’ensevelir au fond de la Normandie. Depuis trois heures après
fois que j’en ai pris avant d’|aller|au bal ou au spectacle, je me sentais belle, parce
Vous avez tort, ma chère, d’|aller|vous enfermer à votre âge ! Restez donc avec nous. En
un petit brin de démence, laisse -le|aller|. Ce ne sera pas un mauvais signe. Mais envoie Christophe
est si bête ! J’aurais dû y|aller|moi -même. Il va les voir, lui. Mais vous
de l’argent, et je sais où|aller|en gagner. J’irai faire de l’amidon en aiguilles à
faire. Je n’ai pas osé les|aller|voir, de peur de leurs reproches. Et me voilà à
À mon âge je ne pouvais pourtant pas|aller|à l’école. (Je souffre horriblement, mon Dieu !
ramenez -moi un cabriolet. — Je vais|aller|chercher vos filles, mon bon père Goriot, je vous les
si je m’en vais ? Je veux|aller|à Odessa pour elles, à Odessa, y faire des pâtes
précipita dans l’escalier, et partit pour|aller|rue du Helder chez madame de Restaud. Pendant le chemin,
les glaça d’horreur. Ils sortirent pour|aller|chercher un prêtre qui veillât et priât pendant la nuit près du
lendemain matin Bianchon et Rastignac furent obligés d’|aller|déclarer eux -mêmes le décès, qui vers midi fut constaté.
suite, dit le prêtre, nous pourrons|aller|vite, afin de ne pas nous attarder, il est cinq
à parler bas, et s’éloignèrent pour|aller|causer plus à l’aise sur quelque canapé solitaire. Jamais mine
surprirent les convives, une femme proposa d’|aller|à Frascati. Tous accueillirent par de vives acclamations l’idée de
tombante, au moment où il sortit pour|aller|demander à quelques personnes où était situé le palais habité par sa
terre. Épousez un ange ! il faut|aller|s’enterrer dans son bonheur au fond d’une campagne. La
"; monsieur le docteur aurait le temps d’"|aller|à ses premières visites. --Mon garçon, dit le juge en
, ta marquise. Je devais en effet|aller|demain interroger son mari, après avoir examiné l’affaire pendant la
dans un métier, Popinot se laissait volontiers|aller|aux habitudes qu’il y avait contractées, habitudes de pensée d’
fait changé d’humeur, me proposa d’|aller|vivre auprès de Briançon, dans une de ses terres, sans
prétexte le plus frivole. Au lieu d’|aller|à Briançon, où il voulait vous emmener, il est resté
gens, les grosses dépenses de maison devraient|aller|au double, ce qui exigerait cinquante ou soixante mille francs par
contre les instances de son frère qui désirait|aller|au tir pour la première fois, et qui lui demandait d’
je lui proposai de quitter Paris et d’|aller|en province, où avec la moitié de ses revenus, nous
auberge sans enseigne. --Que veux -tu donc|aller|faire chez madame Firmiani ? mais l'on s'y ennuie autant
genre Amateur. L'individu vous quitte pour|aller|chez Pérignon ou chez Tripet. Pour lui, madame Firmiani est
de socques dans son antichambre, tu peux|aller|chez elle sans te compromettre et y jouer sans crainte, parce
à la connaître, sans vouloir ou pouvoir|aller|chez elle, aurait eu raison de la croire également veuve ou
attirer chez elle que j'aimais à y|aller|. Cette prédilection a été cause de plus d'une querelle entre
un mois, sous peine de ne pas|aller|au bal. Ma mère, avant le dîner, est venue
? A votre place, j'aimerais mieux|aller|me promener aux îles d'Hyères en caïque, jusqu'à ce
faiseurs de tours, des passants pressés d'|aller|à leurs affaires, ou des amoureux qui fuyaient tous les regards
vie est maintenant déterminée. La certitude d'|aller|dans un chemin tracé convient également à mon esprit et à mon
les gens de son frère, qui veulent|aller|trop vite, il n'a pas deux ans à vivre,
... Et il est de caractère à y|aller|, je le crois du moins. Enfin, il y a
subjuguent l'âme avant que nous nous laissions|aller|à la réalité, toutes les séductions y étaient avec leurs formes
je ne l'ai pas entendu s'en|aller|, il est resté sans doute au pied de l'orme.
à cœur, je dirais à Felipe d'|aller|les crever et de tuer un peu les gens pour plus de
que la récompense exprimât promesse et invitation sans|aller|jusqu'à l'offre. Si dans sa réponse il y a
il ne m'a pas été possible d'|aller|"au bois sans donner lieu à d'étranges soupçons ; car ma"
noble, assez sûre de toi pour pouvoir|aller|hardiment en des sentiers où d'autres se perdraient. Tu ne
accompagnez -moi, ma chère, je veux|aller|au fond du jardin sans que personne le sache ! Elle ne
, les chrétiens subissent d'effroyables martyres pour|aller|au ciel. Avant-hier, au soir, j'ai pris le
ma petite commère, tu t'es laissée|aller|à tous les innocents bonheurs d'un amour clandestin. Si l'
le passage de la Manche, et voulant|aller|en Italie, il tourna bride et revint quand on lui parla
au sein des voluptés, de m'en|aller|rassasiée, sans mécompte, ayant vécu dans ce soleil, en
endormie avec la ferme intention de me laisser|aller|à la nature. Ah ! mon ange, le réveil de
bonheur on fait ses apprêts de voyage pour|aller|se reposer à Chantepleurs des comédies de la rue du Bac et
de ta dernière couchée. Mes hommes veulent|aller|au-devant de nos illustres hôtes. Viens, reine de Paris,
"il devait dissimuler profondément ; et, pour"|aller|pêcher des secrets au fond de ce diplomate, sous les roches
passion, c'est là qu'il faut|aller|en jouir : on a les arts et Dieu pour complices.
sang. Je sautai hors du lit pour|aller|lui préparer de l'eau sucrée. Juge de mon effroi quand
est revêtu son beau-père. —La charge doit|aller|avec les titres, a-t -il dit au duc de Lenoncourt-Givry.
vers la fin de mars, afin d'|aller|vivre avec économie en Nivernais. Paris m'ennuie d'ailleurs.
je le pourrai, je partirai pour vous|aller|voir à Chantepleurs, puisqu'une nourrice ne vous effraie pas.
prend envie de faire des neuvaines, d'|aller|demander la fécondité à certaines madones ou à certaines eaux. L'
: je lui disais parfois de s'en|aller|et de me laisser seule, il sortait sans discuter une fantaisie
dirai davantage, car je suis obligée d'|aller|demain à la campagne pour toute la journée. 20 octobre.
"de Paris ; quand il nous plaira d'"|aller|entendre un opéra, de voir une pièce nouvelle, nous pourrons
le voir pendant son sommeil, ou pour|aller|prendre, demander, recevoir un baiser de cet ange, une
ont stimulé mon petit René, qui veut|aller|au collége comme son aîné. Quelquefois ces trois enfants crient,
en nous promenant après le dîner, d'|aller|à Paris par curiosité, comme on dit : J'irai voir
la Madeleine est finie. Il faut cependant|aller|examiner cela. Bah ! le lendemain nous restons au lit,
de nouveau je l'ai quitté pour m'|aller|coucher : la nuit était venue. Oh ! Renée, dans
bois de Boulogne, une demi-heure suffit pour|aller|à Paris, il est clair qu'il avait passé trois heures
de loge. Quoique pour moi ce fût|aller|du martyre au ciel, le démon me criait toujours, pour
"mille francs ; mais n'est -ce pas"|aller|chercher cette réponse : « J'ai obligé tel ou tel ami
de nouvelles pièces pour avoir le prétexte d'|aller|à Paris et pour se faire de l'argent. Nous avons
